Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.85,0.931319,0.0,0.888803,2,23,33542521.000000,33542521.000000,0.000000,380,.,.,229.000000,92.000000,,2.48913043478,323,.,.,183.000000,88.000000,,2.07954545455,57,.,.,46.000000,4.000000,,11.5,364,.,.,270.000000,94.000000,,2.87234042553,339,.,.,251.000000,88.000000,,2.85227272727,25,.,.,19.000000,6.000000,,3.16666666667,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.760526,0.936747,0.0,0.839489,2,19,33542521.000000,33542521.000000,0.000000,380,.,.,229.000000,92.000000,,2.48913043478,289,.,.,155.000000,83.000000,,1.86746987952,91,.,.,74.000000,9.000000,,8.22222222222,332,.,.,244.000000,88.000000,,2.77272727273,311,.,.,228.000000,83.000000,,2.74698795181,21,.,.,16.000000,5.000000,,3.2,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.169811,0.782609,0.465116,0.27907,1,3,38708702,33542521.000000,0.000000,106,.,.,59.000000,28.000000,,2.10714285714,18,.,.,6.000000,10.000000,,0.6,88,.,.,53.000000,18.000000,,2.94444444444,43,.,.,16.000000,21.000000,,0.761904761905,18,.,.,6.000000,10.000000,,0.6,5,.,.,2.000000,2.000000,,1.0,20,.,.,8.000000,9.000000,,0.888888888889
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.09434,0.666667,0.4,0.165289,1,3,38708702,33542521.000000,0.000000,106,.,.,59.000000,28.000000,,2.10714285714,10,.,.,2.000000,6.000000,,0.333333333333,96,.,.,57.000000,22.000000,,2.59090909091,25,.,.,6.000000,13.000000,,0.461538461538,10,.,.,2.000000,6.000000,,0.333333333333,5,.,.,2.000000,2.000000,,1.0,10,.,.,2.000000,5.000000,,0.4
INDEL,I16_PLUS,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.8,,0,0,3010702790.000000,33542521.000000,0.000000,27,.,.,12.000000,7.000000,,1.71428571429,0,.,.,0.000000,0.000000,,,27,.,.,12.000000,7.000000,,1.71428571429,5,.,.,1.000000,3.000000,,0.333333333333,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,0.000000,,,4,.,.,1.000000,3.000000,,0.333333333333
INDEL,I16_PLUS,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.5,,0,0,3010702790.000000,33542521.000000,0.000000,27,.,.,12.000000,7.000000,,1.71428571429,0,.,.,0.000000,0.000000,,,27,.,.,12.000000,7.000000,,1.71428571429,2,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,0.000000,,,1,.,.,0.000000,1.000000,,0.0
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.227848,0.818182,0.0,0.356436,1,3,33542521.000000,33542521.000000,0.000000,79,.,.,47.000000,21.000000,,2.2380952381,18,.,.,6.000000,10.000000,,0.6,61,.,.,41.000000,11.000000,,3.72727272727,22,.,.,8.000000,12.000000,,0.666666666667,18,.,.,6.000000,10.000000,,0.6,4,.,.,2.000000,2.000000,,1.0,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,PASS,*,QUAL,*,0.126582,0.714286,0.0,0.215054,1,3,33542521.000000,33542521.000000,0.000000,79,.,.,47.000000,21.000000,,2.2380952381,10,.,.,2.000000,6.000000,,0.333333333333,69,.,.,45.000000,15.000000,,3.0,14,.,.,4.000000,8.000000,,0.5,10,.,.,2.000000,6.000000,,0.333333333333,4,.,.,2.000000,2.000000,,1.0,0,.,.,0.000000,0.000000,,
INDEL,I1_5,*,ALL,*,QUAL,*,0.890813,0.969609,0.274122,0.928542,20,93,38708702,33542521.000000,0.000000,4158,.,.,2126.000000,1812.000000,,1.17328918322,3704,.,.,1802.000000,1740.000000,,1.03563218391,454,.,.,324.000000,72.000000,,4.5,5213,.,.,2752.000000,2271.000000,,1.21180096874,3669,.,.,1854.000000,1728.000000,,1.07291666667,115,.,.,42.000000,61.000000,,0.688524590164,1429,.,.,856.000000,482.000000,,1.77593360996
INDEL,I1_5,*,PASS,*,QUAL,*,0.861231,0.974408,0.177748,0.914331,11,81,38708702,33542521.000000,0.000000,4158,.,.,2126.000000,1812.000000,,1.17328918322,3581,.,.,1729.000000,1697.000000,,1.01885680613,577,.,.,397.000000,115.000000,,3.45217391304,4467,.,.,2184.000000,2121.000000,,1.0297029703,3579,.,.,1801.000000,1691.000000,,1.06505026611,94,.,.,31.000000,52.000000,,0.596153846154,794,.,.,352.000000,378.000000,,0.931216931217
INDEL,I1_5,TS_boundary,ALL,*,QUAL,*,0.534819,0.786026,0.648773,0.636534,10,39,3010702790.000000,33542521.000000,0.000000,359,.,.,209.000000,125.000000,,1.672,192,.,.,89.000000,99.000000,,0.89898989899,167,.,.,120.000000,26.000000,,4.61538461538,652,.,.,342.000000,278.000000,,1.23021582734,180,.,.,81.000000,96.000000,,0.84375,49,.,.,20.000000,25.000000,,0.8,423,.,.,241.000000,157.000000,,1.53503184713
INDEL,I1_5,TS_boundary,PASS,*,QUAL,*,0.423398,0.787565,0.567265,0.550725,7,34,3010702790.000000,33542521.000000,0.000000,359,.,.,209.000000,125.000000,,1.672,152,.,.,69.000000,80.000000,,0.8625,207,.,.,140.000000,45.000000,,3.11111111111,446,.,.,194.000000,228.000000,,0.850877192982,152,.,.,69.000000,80.000000,,0.8625,41,.,.,18.000000,20.000000,,0.9,253,.,.,107.000000,128.000000,,0.8359375
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.924454,0.981435,0.0,0.952092,10,54,33542521.000000,33542521.000000,0.000000,3799,.,.,1917.000000,1687.000000,,1.13633669235,3512,.,.,1713.000000,1641.000000,,1.04387568556,287,.,.,204.000000,46.000000,,4.4347826087,3555,.,.,1795.000000,1668.000000,,1.07613908873,3489,.,.,1773.000000,1632.000000,,1.08639705882,66,.,.,22.000000,36.000000,,0.611111111111,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.902606,0.98477,0.0,0.9419,4,47,33542521.000000,33542521.000000,0.000000,3799,.,.,1917.000000,1687.000000,,1.13633669235,3429,.,.,1660.000000,1617.000000,,1.02659245516,370,.,.,257.000000,70.000000,,3.67142857143,3480,.,.,1745.000000,1643.000000,,1.06208155813,3427,.,.,1732.000000,1611.000000,,1.07510862818,53,.,.,13.000000,32.000000,,0.40625,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.636816,0.885417,0.368421,0.740816,0,32,38708702,33542521.000000,0.000000,402,.,.,203.000000,122.000000,,1.66393442623,256,.,.,109.000000,107.000000,,1.01869158879,146,.,.,94.000000,15.000000,,6.26666666667,456,.,.,195.000000,188.000000,,1.03723404255,255,.,.,114.000000,107.000000,,1.06542056075,33,.,.,11.000000,18.000000,,0.611111111111,168,.,.,70.000000,63.000000,,1.11111111111
INDEL,I6_15,*,PASS,*,QUAL,*,0.60199,0.889706,0.313131,0.718101,0,29,38708702,33542521.000000,0.000000,402,.,.,203.000000,122.000000,,1.66393442623,242,.,.,100.000000,103.000000,,0.970873786408,160,.,.,103.000000,19.000000,,5.42105263158,396,.,.,158.000000,171.000000,,0.923976608187,242,.,.,105.000000,103.000000,,1.01941747573,30,.,.,9.000000,17.000000,,0.529411764706,124,.,.,44.000000,51.000000,,0.862745098039
INDEL,I6_15,TS_boundary,ALL,*,QUAL,*,0.258065,0.533333,0.655172,0.347826,0,13,3010702790.000000,33542521.000000,0.000000,62,.,.,36.000000,14.000000,,2.57142857143,16,.,.,7.000000,7.000000,,1.0,46,.,.,29.000000,7.000000,,4.14285714286,87,.,.,40.000000,32.000000,,1.25,16,.,.,7.000000,7.000000,,1.0,14,.,.,6.000000,6.000000,,1.0,57,.,.,27.000000,19.000000,,1.42105263158
INDEL,I6_15,TS_boundary,PASS,*,QUAL,*,0.225806,0.518519,0.608696,0.314607,0,12,3010702790.000000,33542521.000000,0.000000,62,.,.,36.000000,14.000000,,2.57142857143,14,.,.,5.000000,7.000000,,0.714285714286,48,.,.,31.000000,7.000000,,4.42857142857,69,.,.,25.000000,30.000000,,0.833333333333,14,.,.,5.000000,7.000000,,0.714285714286,13,.,.,5.000000,6.000000,,0.833333333333,42,.,.,15.000000,17.000000,,0.882352941176
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.705882,0.926357,0.0,0.801229,0,19,33542521.000000,33542521.000000,0.000000,340,.,.,167.000000,108.000000,,1.5462962963,240,.,.,102.000000,100.000000,,1.02,100,.,.,65.000000,8.000000,,8.125,258,.,.,112.000000,112.000000,,1.0,239,.,.,107.000000,100.000000,,1.07,19,.,.,5.000000,12.000000,,0.416666666667,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.670588,0.930612,0.0,0.779487,0,17,33542521.000000,33542521.000000,0.000000,340,.,.,167.000000,108.000000,,1.5462962963,228,.,.,95.000000,96.000000,,0.989583333333,112,.,.,72.000000,12.000000,,6.0,245,.,.,104.000000,107.000000,,0.971962616822,228,.,.,100.000000,96.000000,,1.04166666667,17,.,.,4.000000,11.000000,,0.363636363636,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.992971,0.988966,0.414554,0.990964,107,354,38708702,33542521.000000,0.000000,52494,35469.000000,17031.000000,32255.000000,20231.000000,2.08261405672,1.59433542583,52125,35267.000000,16864.000000,32037.000000,20080.000000,2.09125948767,1.59546812749,369,202.000000,167.000000,218.000000,151.000000,1.20958083832,1.44370860927,90092,57338.000000,32842.000000,68187.000000,21767.000000,1.74587418549,3.13258602472,52162,35279.000000,16889.000000,32060.000000,20094.000000,2.0888744153,1.59550114462,582,302.000000,285.000000,508.000000,66.000000,1.05964912281,7.69696969697,37348,21757.000000,15668.000000,35619.000000,1607.000000,1.38862649987,22.164903547
SNP,*,*,PASS,*,QUAL,*,0.893816,0.996963,0.020633,0.942576,8,97,38708702,33542521.000000,0.000000,52494,35469.000000,17031.000000,32255.000000,20231.000000,2.08261405672,1.59433542583,46920,31912.000000,15014.000000,28139.000000,18773.000000,2.12548288264,1.49890800618,5574,3557.000000,2017.000000,4116.000000,1458.000000,1.76351016361,2.82304526749,48078,32574.000000,15591.000000,28669.000000,19272.000000,2.08928227824,1.48759858863,46943,31919.000000,15030.000000,28150.000000,18785.000000,2.12368596141,1.49853606601,143,66.000000,82.000000,95.000000,40.000000,0.80487804878,2.375,992,589.000000,479.000000,424.000000,447.000000,1.22964509395,0.948545861298
SNP,*,TS_boundary,ALL,*,QUAL,*,0.943051,0.907612,0.788132,0.924992,71,161,3010702790.000000,33542521.000000,0.000000,2950,1784.000000,1166.000000,1768.000000,1182.000000,1.53001715266,1.49576988156,2782,1690.000000,1092.000000,1690.000000,1092.000000,1.54761904762,1.54761904762,168,94.000000,74.000000,78.000000,90.000000,1.27027027027,0.866666666667,14509,8563.000000,5986.000000,12759.000000,1680.000000,1.43050451052,7.59464285714,2790,1694.000000,1096.000000,1696.000000,1094.000000,1.54562043796,1.55027422303,284,160.000000,127.000000,256.000000,22.000000,1.25984251969,11.6363636364,11435,6709.000000,4763.000000,10807.000000,564.000000,1.40856602981,19.1613475177
SNP,*,TS_boundary,PASS,*,QUAL,*,0.385424,0.961116,0.308995,0.550206,6,32,3010702790.000000,33542521.000000,0.000000,2950,1784.000000,1166.000000,1768.000000,1182.000000,1.53001715266,1.49576988156,1137,688.000000,449.000000,638.000000,499.000000,1.53229398664,1.27855711423,1813,1096.000000,717.000000,1130.000000,683.000000,1.52859135286,1.65446559297,1712,1020.000000,732.000000,923.000000,719.000000,1.39344262295,1.28372739917,1137,688.000000,449.000000,638.000000,499.000000,1.53229398664,1.27855711423,46,25.000000,24.000000,27.000000,13.000000,1.04166666667,2.07692307692,529,307.000000,259.000000,258.000000,207.000000,1.18532818533,1.24637681159
SNP,*,TS_contained,ALL,*,QUAL,*,0.995943,0.994,0.0,0.994971,36,193,33542521.000000,33542521.000000,0.000000,49544,33685.000000,15865.000000,30487.000000,19049.000000,2.12322722975,1.60045146727,49343,33577.000000,15772.000000,30347.000000,18988.000000,2.12889931524,1.59821992838,201,108.000000,93.000000,140.000000,61.000000,1.16129032258,2.29508196721,49670,33727.000000,15951.000000,30616.000000,19044.000000,2.11441288947,1.60764545264,49372,33585.000000,15793.000000,30364.000000,19000.000000,2.1265750649,1.59810526316,298,142.000000,158.000000,252.000000,44.000000,0.898734177215,5.72727272727,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.924088,0.997887,0.0,0.95957,2,65,33542521.000000,33542521.000000,0.000000,49544,33685.000000,15865.000000,30487.000000,19049.000000,2.12322722975,1.60045146727,45783,31224.000000,14565.000000,27501.000000,18274.000000,2.14376930999,1.5049250301,3761,2461.000000,1300.000000,2986.000000,775.000000,1.89307692308,3.85290322581,45903,31272.000000,14639.000000,27580.000000,18313.000000,2.13621148986,1.50603396494,45806,31231.000000,14581.000000,27512.000000,18286.000000,2.14189698923,1.50453899158,97,41.000000,58.000000,68.000000,27.000000,0.706896551724,2.51851851852,0,0.000000,0.000000,0.000000,0.000000,,
